race_year,rain,qualification_position,driver,constructor,circuit,type_circuit,race_month,race_day,age_at_gp_in_days,days_since_first_race,circuit_nationality,driver_nationality,constructor_nationality,driver_home,constructor_home,dnf
2009,0,18,rosberg,williams,monza,Race circuit,9,13,8844,1281,ITA,DEU,GBR,0,0,0
2009,0,7,liuzzi,force_india,monza,Race circuit,9,13,10630,1603,ITA,ITA,IND,1,0,1
2009,0,20,alguersuari,toro_rosso,monza,Race circuit,9,13,7114,49,ITA,ESP,ITA,0,1,1
2009,0,13,kubica,bmw_sauber,monza,Race circuit,9,13,9046,1134,ITA,POL,DEU,0,0,1
2009,0,10,webber,red_bull,monza,Race circuit,9,13,12070,2751,ITA,AUS,AUT,0,0,1
2009,0,1,hamilton,mclaren,marina_bay,Street circuit,9,27,9029,924,SGP,GBR,GBR,0,0,0
2009,0,6,glock,toyota,marina_bay,Street circuit,9,27,10055,1932,SGP,DEU,JPN,0,0,0
2009,0,5,alonso,renault,marina_bay,Street circuit,9,27,10287,3129,SGP,ESP,FRA,0,0,0
2009,0,2,vettel,red_bull,marina_bay,Street circuit,9,27,8122,833,SGP,DEU,AUT,0,0,0
2009,0,11,button,brawn,marina_bay,Street circuit,9,27,10844,3486,SGP,GBR,GBR,0,0,0
2009,0,9,barrichello,brawn,marina_bay,Street circuit,9,27,13641,6041,SGP,BRA,GBR,0,0,0
2009,0,8,kovalainen,mclaren,marina_bay,Street circuit,9,27,10205,924,SGP,FIN,GBR,0,0,0
2009,0,7,kubica,bmw_sauber,marina_bay,Street circuit,9,27,9060,1148,SGP,POL,DEU,0,0,0
2009,0,10,nakajima,williams,marina_bay,Street circuit,9,27,9025,707,SGP,JPN,GBR,0,0,0
2009,0,12,raikkonen,ferrari,marina_bay,Street circuit,9,27,10938,3129,SGP,FIN,ITA,0,0,0
2009,0,3,rosberg,williams,marina_bay,Street circuit,9,27,8858,1295,SGP,DEU,GBR,0,0,0
2009,0,14,trulli,toyota,marina_bay,Street circuit,9,27,12860,4585,SGP,ITA,JPN,0,0,0
2009,0,17,fisichella,ferrari,marina_bay,Street circuit,9,27,13405,4949,SGP,ITA,ITA,0,0,0
2009,0,19,liuzzi,force_india,marina_bay,Street circuit,9,27,10644,1617,SGP,ITA,IND,0,0,0
2009,0,16,alguersuari,toro_rosso,marina_bay,Street circuit,9,27,7128,63,SGP,ESP,ITA,0,0,1
2009,0,13,buemi,toro_rosso,marina_bay,Street circuit,9,27,7636,182,SGP,CHE,ITA,0,0,1
2009,0,4,webber,red_bull,marina_bay,Street circuit,9,27,12084,2765,SGP,AUS,AUT,0,0,1
2009,0,15,sutil,force_india,marina_bay,Street circuit,9,27,9756,924,SGP,DEU,IND,0,0,1
2009,0,20,heidfeld,bmw_sauber,marina_bay,Street circuit,9,27,11828,3486,SGP,DEU,DEU,0,0,1
2009,0,18,grosjean,renault,marina_bay,Street circuit,9,27,8564,35,SGP,FRA,FRA,0,0,1
2009,0,1,vettel,red_bull,suzuka,Race circuit,10,4,8129,840,JPN,DEU,AUT,0,0,0
2009,0,2,trulli,toyota,suzuka,Race circuit,10,4,12867,4592,JPN,ITA,JPN,0,1,0
2009,0,3,hamilton,mclaren,suzuka,Race circuit,10,4,9036,931,JPN,GBR,GBR,0,0,0
2009,0,5,raikkonen,ferrari,suzuka,Race circuit,10,4,10945,3136,JPN,FIN,ITA,0,0,0
2009,0,7,rosberg,williams,suzuka,Race circuit,10,4,8865,1302,JPN,DEU,GBR,0,0,0
2009,0,4,heidfeld,bmw_sauber,suzuka,Race circuit,10,4,11835,3493,JPN,DEU,DEU,0,0,0
2009,0,6,barrichello,brawn,suzuka,Race circuit,10,4,13648,6048,JPN,BRA,GBR,0,0,0
2009,0,10,button,brawn,suzuka,Race circuit,10,4,10851,3493,JPN,GBR,GBR,0,0,0
2009,0,9,kubica,bmw_sauber,suzuka,Race circuit,10,4,9067,1155,JPN,POL,DEU,0,0,0
2009,0,16,alonso,renault,suzuka,Race circuit,10,4,10294,3136,JPN,ESP,FRA,0,0,0
2009,0,11,kovalainen,mclaren,suzuka,Race circuit,10,4,10212,931,JPN,FIN,GBR,0,0,0
2009,0,14,fisichella,ferrari,suzuka,Race circuit,10,4,13412,4956,JPN,ITA,ITA,0,0,0
2009,0,8,sutil,force_india,suzuka,Race circuit,10,4,9763,931,JPN,DEU,IND,0,0,0
2009,0,18,liuzzi,force_india,suzuka,Race circuit,10,4,10651,1624,JPN,ITA,IND,0,0,0
2009,0,15,nakajima,williams,suzuka,Race circuit,10,4,9032,714,JPN,JPN,GBR,1,0,0
2009,0,17,grosjean,renault,suzuka,Race circuit,10,4,8571,42,JPN,FRA,FRA,0,0,0
2009,0,19,webber,red_bull,suzuka,Race circuit,10,4,12091,2772,JPN,AUS,AUT,0,0,0
2009,0,12,alguersuari,toro_rosso,suzuka,Race circuit,10,4,7135,70,JPN,ESP,ITA,0,0,1
2009,0,13,buemi,toro_rosso,suzuka,Race circuit,10,4,7643,189,JPN,CHE,ITA,0,0,1
2009,0,20,glock,toyota,suzuka,Race circuit,10,4,10062,1939,JPN,DEU,JPN,0,1,1
2009,0,2,webber,red_bull,interlagos,Race circuit,10,18,12105,2786,BRA,AUS,AUT,0,0,0
2009,0,8,kubica,bmw_sauber,interlagos,Race circuit,10,18,9081,1169,BRA,POL,DEU,0,0,0
2009,0,17,hamilton,mclaren,interlagos,Race circuit,10,18,9050,945,BRA,GBR,GBR,0,0,0
2009,0,15,vettel,red_bull,interlagos,Race circuit,10,18,8143,854,BRA,DEU,AUT,0,0,0
2009,0,14,button,brawn,interlagos,Race circuit,10,18,10865,3507,BRA,GBR,GBR,0,0,0
2009,0,5,raikkonen,ferrari,interlagos,Race circuit,10,18,10959,3150,BRA,FIN,ITA,0,0,0
2009,0,6,buemi,toro_rosso,interlagos,Race circuit,10,18,7657,203,BRA,CHE,ITA,0,0,0
2009,0,1,barrichello,brawn,interlagos,Race circuit,10,18,13662,6062,BRA,BRA,GBR,1,0,0
2009,0,16,kovalainen,mclaren,interlagos,Race circuit,10,18,10226,945,BRA,FIN,GBR,0,0,0
2009,0,11,kobayashi,toyota,interlagos,Race circuit,10,18,8436,0,BRA,JPN,JPN,0,0,0
2009,0,19,fisichella,ferrari,interlagos,Race circuit,10,18,13426,4970,BRA,ITA,ITA,0,0,0
2009,0,20,liuzzi,force_india,interlagos,Race circuit,10,18,10665,1638,BRA,ITA,IND,0,0,0
2009,0,13,grosjean,renault,interlagos,Race circuit,10,18,8585,56,BRA,FRA,FRA,0,0,0
2009,0,12,alguersuari,toro_rosso,interlagos,Race circuit,10,18,7149,84,BRA,ESP,ITA,0,0,0
2009,0,9,nakajima,williams,interlagos,Race circuit,10,18,9046,728,BRA,JPN,GBR,0,0,1
2009,0,7,rosberg,williams,interlagos,Race circuit,10,18,8879,1316,BRA,DEU,GBR,0,0,1
2009,0,18,heidfeld,bmw_sauber,interlagos,Race circuit,10,18,11849,3507,BRA,DEU,DEU,0,0,1
2009,0,3,sutil,force_india,interlagos,Race circuit,10,18,9777,945,BRA,DEU,IND,0,0,1
2009,0,4,trulli,toyota,interlagos,Race circuit,10,18,12881,4606,BRA,ITA,JPN,0,0,1
2009,0,10,alonso,renault,interlagos,Race circuit,10,18,10308,3150,BRA,ESP,FRA,0,0,1
2009,0,2,vettel,red_bull,yas_marina,Race circuit,11,1,8157,868,ARE,DEU,AUT,0,0,0
2009,0,3,webber,red_bull,yas_marina,Race circuit,11,1,12119,2800,ARE,AUS,AUT,0,0,0
2009,0,5,button,brawn,yas_marina,Race circuit,11,1,10879,3521,ARE,GBR,GBR,0,0,0
2009,0,4,barrichello,brawn,yas_marina,Race circuit,11,1,13676,6076,ARE,BRA,GBR,0,0,0
2009,0,8,heidfeld,bmw_sauber,yas_marina,Race circuit,11,1,11863,3521,ARE,DEU,DEU,0,0,0
2009,0,12,kobayashi,toyota,yas_marina,Race circuit,11,1,8450,14,ARE,JPN,JPN,0,0,0
2009,0,6,trulli,toyota,yas_marina,Race circuit,11,1,12895,4620,ARE,ITA,JPN,0,0,0
2009,0,10,buemi,toro_rosso,yas_marina,Race circuit,11,1,7671,217,ARE,CHE,ITA,0,0,0
2009,0,9,rosberg,williams,yas_marina,Race circuit,11,1,8893,1330,ARE,DEU,GBR,0,0,0
2009,0,7,kubica,bmw_sauber,yas_marina,Race circuit,11,1,9095,1183,ARE,POL,DEU,0,0,0
2009,0,18,kovalainen,mclaren,yas_marina,Race circuit,11,1,10240,959,ARE,FIN,GBR,0,0,0
2009,0,11,raikkonen,ferrari,yas_marina,Race circuit,11,1,10973,3164,ARE,FIN,ITA,0,0,0
2009,0,13,nakajima,williams,yas_marina,Race circuit,11,1,9060,742,ARE,JPN,GBR,0,0,0
2009,0,15,alonso,renault,yas_marina,Race circuit,11,1,10322,3164,ARE,ESP,FRA,0,0,0
2009,0,16,liuzzi,force_india,yas_marina,Race circuit,11,1,10679,1652,ARE,ITA,IND,0,0,0
2009,0,20,fisichella,ferrari,yas_marina,Race circuit,11,1,13440,4984,ARE,ITA,ITA,0,0,0
2009,0,17,sutil,force_india,yas_marina,Race circuit,11,1,9791,959,ARE,DEU,IND,0,0,0
2009,0,19,grosjean,renault,yas_marina,Race circuit,11,1,8599,70,ARE,FRA,FRA,0,0,0
2009,0,1,hamilton,mclaren,yas_marina,Race circuit,11,1,9064,959,ARE,GBR,GBR,0,0,1
2009,0,14,alguersuari,toro_rosso,yas_marina,Race circuit,11,1,7163,98,ARE,ESP,ITA,0,0,1
2008,0,1,hamilton,mclaren,albert_park,Street circuit,3,16,8469,364,AUS,GBR,GBR,0,0,0
2008,0,5,heidfeld,bmw_sauber,albert_park,Street circuit,3,16,11268,2926,AUS,DEU,DEU,0,0,0
2008,0,7,rosberg,williams,albert_park,Street circuit,3,16,8298,735,AUS,DEU,GBR,0,0,0
2008,0,11,alonso,renault,albert_park,Street circuit,3,16,9727,2569,AUS,ESP,FRA,0,0,0
2008,0,3,kovalainen,mclaren,albert_park,Street circuit,3,16,9645,364,AUS,FIN,GBR,0,0,0
2008,0,13,nakajima,williams,albert_park,Street circuit,3,16,8465,147,AUS,JPN,GBR,0,0,0
2008,0,17,bourdais,toro_rosso,albert_park,Street circuit,3,16,10609,0,AUS,FRA,ITA,0,0,1
2008,0,15,raikkonen,ferrari,albert_park,Street circuit,3,16,10378,2569,AUS,FIN,ITA,0,0,1
2008,0,2,kubica,bmw_sauber,albert_park,Street circuit,3,16,8500,588,AUS,POL,DEU,0,0,1
2008,0,18,glock,toyota,albert_park,Street circuit,3,16,9495,1372,AUS,DEU,JPN,0,0,1
2008,0,19,sato,super_aguri,albert_park,Street circuit,3,16,11370,2205,AUS,JPN,JPN,0,0,1
2008,0,20,piquet_jr,renault,albert_park,Street circuit,3,16,8270,0,AUS,BRA,FRA,0,0,1
2008,0,4,massa,ferrari,albert_park,Street circuit,3,16,9822,2205,AUS,BRA,ITA,0,0,1
2008,0,8,coulthard,red_bull,albert_park,Street circuit,3,16,13504,5040,AUS,GBR,AUT,0,0,1
2008,0,6,trulli,toyota,albert_park,Street circuit,3,16,12300,4025,AUS,ITA,JPN,0,0,1
2008,0,22,sutil,force_india,albert_park,Street circuit,3,16,9196,364,AUS,DEU,IND,0,0,1
2008,0,14,webber,red_bull,albert_park,Street circuit,3,16,11524,2205,AUS,AUS,AUT,1,0,1
2008,0,12,button,honda,albert_park,Street circuit,3,16,10284,2926,AUS,GBR,JPN,0,0,1
2008,0,21,davidson,super_aguri,albert_park,Street circuit,3,16,10560,2037,AUS,GBR,JPN,0,0,1
2008,0,9,vettel,toro_rosso,albert_park,Street circuit,3,16,7562,273,AUS,DEU,ITA,0,0,1
2008,0,16,fisichella,force_india,albert_park,Street circuit,3,16,12845,4389,AUS,ITA,IND,0,0,1
2008,0,10,barrichello,honda,albert_park,Street circuit,3,16,13081,5481,AUS,BRA,JPN,0,0,1
2008,0,2,raikkonen,ferrari,sepang,Race circuit,3,23,10385,2576,MYS,FIN,ITA,0,0,0
2008,0,4,kubica,bmw_sauber,sepang,Race circuit,3,23,8507,595,MYS,POL,DEU,0,0,0
2008,0,8,kovalainen,mclaren,sepang,Race circuit,3,23,9652,371,MYS,FIN,GBR,0,0,0
2008,0,3,trulli,toyota,sepang,Race circuit,3,23,12307,4032,MYS,ITA,JPN,0,0,0
2008,0,9,hamilton,mclaren,sepang,Race circuit,3,23,8476,371,MYS,GBR,GBR,0,0,0
2008,0,5,heidfeld,bmw_sauber,sepang,Race circuit,3,23,11275,2933,MYS,DEU,DEU,0,0,0
2008,0,6,webber,red_bull,sepang,Race circuit,3,23,11531,2212,MYS,AUS,AUT,0,0,0
2008,0,7,alonso,renault,sepang,Race circuit,3,23,9734,2576,MYS,ESP,FRA,0,0,0
2008,0,12,coulthard,red_bull,sepang,Race circuit,3,23,13511,5047,MYS,GBR,AUT,0,0,0
2008,0,11,button,honda,sepang,Race circuit,3,23,10291,2933,MYS,GBR,JPN,0,0,0
2008,0,13,piquet_jr,renault,sepang,Race circuit,3,23,8277,7,MYS,BRA,FRA,0,0,0
2008,0,17,fisichella,force_india,sepang,Race circuit,3,23,12852,4396,MYS,ITA,IND,0,0,0
2008,0,14,barrichello,honda,sepang,Race circuit,3,23,13088,5488,MYS,BRA,JPN,0,0,0
2008,0,16,rosberg,williams,sepang,Race circuit,3,23,8305,742,MYS,DEU,GBR,0,0,0
2008,0,21,davidson,super_aguri,sepang,Race circuit,3,23,10567,2044,MYS,GBR,JPN,0,0,0
2008,0,19,sato,super_aguri,sepang,Race circuit,3,23,11377,2212,MYS,JPN,JPN,0,0,0
2008,0,22,nakajima,williams,sepang,Race circuit,3,23,8472,154,MYS,JPN,GBR,0,0,0
2008,0,15,vettel,toro_rosso,sepang,Race circuit,3,23,7569,280,MYS,DEU,ITA,0,0,1
2008,0,1,massa,ferrari,sepang,Race circuit,3,23,9829,2212,MYS,BRA,ITA,0,0,1
2008,0,20,sutil,force_india,sepang,Race circuit,3,23,9203,371,MYS,DEU,IND,0,0,1
2008,0,10,glock,toyota,sepang,Race circuit,3,23,9502,1379,MYS,DEU,JPN,0,0,1
2008,0,18,bourdais,toro_rosso,sepang,Race circuit,3,23,10616,7,MYS,FRA,ITA,0,0,1
2008,0,2,massa,ferrari,bahrain,Race circuit,4,6,9843,2226,BHR,BRA,ITA,0,0,0
2008,0,4,raikkonen,ferrari,bahrain,Race circuit,4,6,10399,2590,BHR,FIN,ITA,0,0,0
2008,0,1,kubica,bmw_sauber,bahrain,Race circuit,4,6,8521,609,BHR,POL,DEU,0,0,0
2008,0,6,heidfeld,bmw_sauber,bahrain,Race circuit,4,6,11289,2947,BHR,DEU,DEU,0,0,0
2008,0,5,kovalainen,mclaren,bahrain,Race circuit,4,6,9666,385,BHR,FIN,GBR,0,0,0
2008,0,7,trulli,toyota,bahrain,Race circuit,4,6,12321,4046,BHR,ITA,JPN,0,0,0
2008,0,11,webber,red_bull,bahrain,Race circuit,4,6,11545,2226,BHR,AUS,AUT,0,0,0
2008,0,8,rosberg,williams,bahrain,Race circuit,4,6,8319,756,BHR,DEU,GBR,0,0,0
2008,0,13,glock,toyota,bahrain,Race circuit,4,6,9516,1393,BHR,DEU,JPN,0,0,0
2008,0,10,alonso,renault,bahrain,Race circuit,4,6,9748,2590,BHR,ESP,FRA,0,0,0
2008,0,12,barrichello,honda,bahrain,Race circuit,4,6,13102,5502,BHR,BRA,JPN,0,0,0
2008,0,18,fisichella,force_india,bahrain,Race circuit,4,6,12866,4410,BHR,ITA,IND,0,0,0
2008,0,3,hamilton,mclaren,bahrain,Race circuit,4,6,8490,385,BHR,GBR,GBR,0,0,0
2008,0,16,nakajima,williams,bahrain,Race circuit,4,6,8486,168,BHR,JPN,GBR,0,0,0
2008,0,15,bourdais,toro_rosso,bahrain,Race circuit,4,6,10630,21,BHR,FRA,ITA,0,0,0
2008,0,21,davidson,super_aguri,bahrain,Race circuit,4,6,10581,2058,BHR,GBR,JPN,0,0,0
2008,0,22,sato,super_aguri,bahrain,Race circuit,4,6,11391,2226,BHR,JPN,JPN,0,0,0
2008,0,17,coulthard,red_bull,bahrain,Race circuit,4,6,13525,5061,BHR,GBR,AUT,0,0,0
2008,0,20,sutil,force_india,bahrain,Race circuit,4,6,9217,385,BHR,DEU,IND,0,0,0
2008,0,14,piquet_jr,renault,bahrain,Race circuit,4,6,8291,21,BHR,BRA,FRA,0,0,1
2008,0,9,button,honda,bahrain,Race circuit,4,6,10305,2947,BHR,GBR,JPN,0,0,1
2008,0,19,vettel,toro_rosso,bahrain,Race circuit,4,6,7583,294,BHR,DEU,ITA,0,0,1
2008,0,1,raikkonen,ferrari,catalunya,Race circuit,4,27,10420,2611,ESP,FIN,ITA,0,0,0
2008,0,3,massa,ferrari,catalunya,Race circuit,4,27,9864,2247,ESP,BRA,ITA,0,0,0
2008,0,5,hamilton,mclaren,catalunya,Race circuit,4,27,8511,406,ESP,GBR,GBR,0,0,0
2008,0,4,kubica,bmw_sauber,catalunya,Race circuit,4,27,8542,630,ESP,POL,DEU,0,0,0
2008,0,7,webber,red_bull,catalunya,Race circuit,4,27,11566,2247,ESP,AUS,AUT,0,0,0
2008,0,13,button,honda,catalunya,Race circuit,4,27,10326,2968,ESP,GBR,JPN,0,0,0
2008,0,12,nakajima,williams,catalunya,Race circuit,4,27,8507,189,ESP,JPN,GBR,0,0,0
2008,0,8,trulli,toyota,catalunya,Race circuit,4,27,12342,4067,ESP,ITA,JPN,0,0,0
2008,0,9,heidfeld,bmw_sauber,catalunya,Race circuit,4,27,11310,2968,ESP,DEU,DEU,0,0,0
2008,0,19,fisichella,force_india,catalunya,Race circuit,4,27,12887,4431,ESP,ITA,IND,0,0,0
2008,0,14,glock,toyota,catalunya,Race circuit,4,27,9537,1414,ESP,DEU,JPN,0,0,0
2008,0,17,coulthard,red_bull,catalunya,Race circuit,4,27,13546,5082,ESP,GBR,AUT,0,0,0
2008,0,22,sato,super_aguri,catalunya,Race circuit,4,27,11412,2247,ESP,JPN,JPN,0,0,0
2008,0,15,rosberg,williams,catalunya,Race circuit,4,27,8340,777,ESP,DEU,GBR,0,0,1
2008,0,2,alonso,renault,catalunya,Race circuit,4,27,9769,2611,ESP,ESP,FRA,1,0,1
2008,0,11,barrichello,honda,catalunya,Race circuit,4,27,13123,5523,ESP,BRA,JPN,0,0,1
2008,0,6,kovalainen,mclaren,catalunya,Race circuit,4,27,9687,406,ESP,FIN,GBR,0,0,1
2008,0,21,davidson,super_aguri,catalunya,Race circuit,4,27,10602,2079,ESP,GBR,JPN,0,0,1
2008,0,16,bourdais,toro_rosso,catalunya,Race circuit,4,27,10651,42,ESP,FRA,ITA,0,0,1
2008,0,10,piquet_jr,renault,catalunya,Race circuit,4,27,8312,42,ESP,BRA,FRA,0,0,1
2008,0,20,sutil,force_india,catalunya,Race circuit,4,27,9238,406,ESP,DEU,IND,0,0,1
2008,0,18,vettel,toro_rosso,catalunya,Race circuit,4,27,7604,315,ESP,DEU,ITA,0,0,1
2008,0,1,massa,ferrari,istanbul,Race circuit,5,11,9878,2261,TUR,BRA,ITA,0,0,0
2008,0,3,hamilton,mclaren,istanbul,Race circuit,5,11,8525,420,TUR,GBR,GBR,0,0,0
2008,0,4,raikkonen,ferrari,istanbul,Race circuit,5,11,10434,2625,TUR,FIN,ITA,0,0,0
2008,0,5,kubica,bmw_sauber,istanbul,Race circuit,5,11,8556,644,TUR,POL,DEU,0,0,0
2008,0,9,heidfeld,bmw_sauber,istanbul,Race circuit,5,11,11324,2982,TUR,DEU,DEU,0,0,0
2008,0,7,alonso,renault,istanbul,Race circuit,5,11,9783,2625,TUR,ESP,FRA,0,0,0
2008,0,6,webber,red_bull,istanbul,Race circuit,5,11,11580,2261,TUR,AUS,AUT,0,0,0
2008,0,11,rosberg,williams,istanbul,Race circuit,5,11,8354,791,TUR,DEU,GBR,0,0,0
2008,0,10,coulthard,red_bull,istanbul,Race circuit,5,11,13560,5096,TUR,GBR,AUT,0,0,0
2008,0,8,trulli,toyota,istanbul,Race circuit,5,11,12356,4081,TUR,ITA,JPN,0,0,0
2008,0,13,button,honda,istanbul,Race circuit,5,11,10340,2982,TUR,GBR,JPN,0,0,0
2008,0,2,kovalainen,mclaren,istanbul,Race circuit,5,11,9701,420,TUR,FIN,GBR,0,0,0
2008,0,15,glock,toyota,istanbul,Race circuit,5,11,9551,1428,TUR,DEU,JPN,0,0,0
2008,0,12,barrichello,honda,istanbul,Race circuit,5,11,13137,5537,TUR,BRA,JPN,0,0,0
2008,0,17,piquet_jr,renault,istanbul,Race circuit,5,11,8326,56,TUR,BRA,FRA,0,0,0
2008,0,19,sutil,force_india,istanbul,Race circuit,5,11,9252,420,TUR,DEU,IND,0,0,0
2008,0,14,vettel,toro_rosso,istanbul,Race circuit,5,11,7618,329,TUR,DEU,ITA,0,0,0
2008,0,18,bourdais,toro_rosso,istanbul,Race circuit,5,11,10665,56,TUR,FRA,ITA,0,0,1
2008,0,16,nakajima,williams,istanbul,Race circuit,5,11,8521,203,TUR,JPN,GBR,0,0,1
2008,0,20,fisichella,force_india,istanbul,Race circuit,5,11,12901,4445,TUR,ITA,IND,0,0,1
2008,1,3,hamilton,mclaren,monaco,Street circuit,5,25,8539,434,MCO,GBR,GBR,0,0,0
2008,1,5,kubica,bmw_sauber,monaco,Street circuit,5,25,8570,658,MCO,POL,DEU,0,0,0
2008,1,1,massa,ferrari,monaco,Street circuit,5,25,9892,2275,MCO,BRA,ITA,0,0,0
2008,1,9,webber,red_bull,monaco,Street circuit,5,25,11594,2275,MCO,AUS,AUT,0,0,0
2008,1,19,vettel,toro_rosso,monaco,Street circuit,5,25,7632,343,MCO,DEU,ITA,0,0,0
2008,1,14,barrichello,honda,monaco,Street circuit,5,25,13151,5551,MCO,BRA,JPN,0,0,0
2008,1,13,nakajima,williams,monaco,Street circuit,5,25,8535,217,MCO,JPN,GBR,0,0,0
2008,1,4,kovalainen,mclaren,monaco,Street circuit,5,25,9715,434,MCO,FIN,GBR,0,0,0
2008,1,2,raikkonen,ferrari,monaco,Street circuit,5,25,10448,2639,MCO,FIN,ITA,0,0,0
2008,1,7,alonso,renault,monaco,Street circuit,5,25,9797,2639,MCO,ESP,FRA,0,0,0
2008,1,11,button,honda,monaco,Street circuit,5,25,10354,2996,MCO,GBR,JPN,0,0,0
2008,1,10,glock,toyota,monaco,Street circuit,5,25,9565,1442,MCO,DEU,JPN,0,0,0
2008,1,8,trulli,toyota,monaco,Street circuit,5,25,12370,4095,MCO,ITA,JPN,0,0,0
2008,1,12,heidfeld,bmw_sauber,monaco,Street circuit,5,25,11338,2996,MCO,DEU,DEU,0,0,0
2008,1,18,sutil,force_india,monaco,Street circuit,5,25,9266,434,MCO,DEU,IND,0,0,1
2008,1,6,rosberg,williams,monaco,Street circuit,5,25,8368,805,MCO,DEU,GBR,0,0,1
2008,1,17,piquet_jr,renault,monaco,Street circuit,5,25,8340,70,MCO,BRA,FRA,0,0,1
2008,1,20,fisichella,force_india,monaco,Street circuit,5,25,12915,4459,MCO,ITA,IND,0,0,1
2008,1,15,coulthard,red_bull,monaco,Street circuit,5,25,13574,5110,MCO,GBR,AUT,0,0,1
2008,1,16,bourdais,toro_rosso,monaco,Street circuit,5,25,10679,70,MCO,FRA,ITA,0,0,1
2008,0,2,kubica,bmw_sauber,villeneuve,Street circuit,6,8,8584,672,CAN,POL,DEU,0,0,0
2008,0,8,heidfeld,bmw_sauber,villeneuve,Street circuit,6,8,11352,3010,CAN,DEU,DEU,0,0,0
2008,0,13,coulthard,red_bull,villeneuve,Street circuit,6,8,13588,5124,CAN,GBR,AUT,0,0,0
2008,0,11,glock,toyota,villeneuve,Street circuit,6,8,9579,1456,CAN,DEU,JPN,0,0,0
2008,0,6,massa,ferrari,villeneuve,Street circuit,6,8,9906,2289,CAN,BRA,ITA,0,0,0
2008,0,14,trulli,toyota,villeneuve,Street circuit,6,8,12384,4109,CAN,ITA,JPN,0,0,0
2008,0,9,barrichello,honda,villeneuve,Street circuit,6,8,13165,5565,CAN,BRA,JPN,0,0,0
2008,0,19,vettel,toro_rosso,villeneuve,Street circuit,6,8,7646,357,CAN,DEU,ITA,0,0,0
2008,0,7,kovalainen,mclaren,villeneuve,Street circuit,6,8,9729,448,CAN,FIN,GBR,0,0,0
2008,0,5,rosberg,williams,villeneuve,Street circuit,6,8,8382,819,CAN,DEU,GBR,0,0,0
2008,0,20,button,honda,villeneuve,Street circuit,6,8,10368,3010,CAN,GBR,JPN,0,0,0
2008,0,10,webber,red_bull,villeneuve,Street circuit,6,8,11608,2289,CAN,AUS,AUT,0,0,0
2008,0,18,bourdais,toro_rosso,villeneuve,Street circuit,6,8,10693,84,CAN,FRA,ITA,0,0,0
2008,0,17,fisichella,force_india,villeneuve,Street circuit,6,8,12929,4473,CAN,ITA,IND,0,0,1
2008,0,12,nakajima,williams,villeneuve,Street circuit,6,8,8549,231,CAN,JPN,GBR,0,0,1
2008,0,4,alonso,renault,villeneuve,Street circuit,6,8,9811,2653,CAN,ESP,FRA,0,0,1
2008,0,15,piquet_jr,renault,villeneuve,Street circuit,6,8,8354,84,CAN,BRA,FRA,0,0,1
2008,0,3,raikkonen,ferrari,villeneuve,Street circuit,6,8,10462,2653,CAN,FIN,ITA,0,0,1
2008,0,1,hamilton,mclaren,villeneuve,Street circuit,6,8,8553,448,CAN,GBR,GBR,0,0,1
2008,0,16,sutil,force_india,villeneuve,Street circuit,6,8,9280,448,CAN,DEU,IND,0,0,1
2008,0,2,massa,ferrari,magny_cours,Race circuit,6,22,9920,2303,FRA,BRA,ITA,0,0,0
2008,0,1,raikkonen,ferrari,magny_cours,Race circuit,6,22,10476,2667,FRA,FIN,ITA,0,0,0
2008,0,4,trulli,toyota,magny_cours,Race circuit,6,22,12398,4123,FRA,ITA,JPN,0,0,0
2008,0,10,kovalainen,mclaren,magny_cours,Race circuit,6,22,9743,462,FRA,FIN,GBR,0,0,0
2008,0,5,kubica,bmw_sauber,magny_cours,Race circuit,6,22,8598,686,FRA,POL,DEU,0,0,0
2008,0,6,webber,red_bull,magny_cours,Race circuit,6,22,11622,2303,FRA,AUS,AUT,0,0,0
2008,0,9,piquet_jr,renault,magny_cours,Race circuit,6,22,8368,98,FRA,BRA,FRA,0,1,0
2008,0,3,alonso,renault,magny_cours,Race circuit,6,22,9825,2667,FRA,ESP,FRA,0,1,0
2008,0,7,coulthard,red_bull,magny_cours,Race circuit,6,22,13602,5138,FRA,GBR,AUT,0,0,0
2008,0,13,hamilton,mclaren,magny_cours,Race circuit,6,22,8567,462,FRA,GBR,GBR,0,0,0
2008,0,8,glock,toyota,magny_cours,Race circuit,6,22,9593,1470,FRA,DEU,JPN,0,0,0
2008,0,12,vettel,toro_rosso,magny_cours,Race circuit,6,22,7660,371,FRA,DEU,ITA,0,0,0
2008,0,11,heidfeld,bmw_sauber,magny_cours,Race circuit,6,22,11366,3024,FRA,DEU,DEU,0,0,0
2008,0,20,barrichello,honda,magny_cours,Race circuit,6,22,13179,5579,FRA,BRA,JPN,0,0,0
2008,0,15,nakajima,williams,magny_cours,Race circuit,6,22,8563,245,FRA,JPN,GBR,0,0,0
2008,0,19,rosberg,williams,magny_cours,Race circuit,6,22,8396,833,FRA,DEU,GBR,0,0,0
2008,0,14,bourdais,toro_rosso,magny_cours,Race circuit,6,22,10707,98,FRA,FRA,ITA,1,0,0
2008,0,17,fisichella,force_india,magny_cours,Race circuit,6,22,12943,4487,FRA,ITA,IND,0,0,0
2008,0,18,sutil,force_india,magny_cours,Race circuit,6,22,9294,462,FRA,DEU,IND,0,0,0
2008,0,16,button,honda,magny_cours,Race circuit,6,22,10382,3024,FRA,GBR,JPN,0,0,1
